LG3	77000000	78000000	22359
LG3	78000000	79000000	19299
LG3	79000000	80000000	19130
LG3	80000000	81000000	10171
LG3	81000000	82000000	15350
LG3	82000000	83000000	20578
LG3	83000000	84000000	16379
LG3	84000000	85000000	16692
LG3	85000000	86000000	20390
LG3	86000000	87000000	17821
LG3	87000000	88000000	15584
LG3	88000000	89000000	347
LG3	89000000	89679433	8856
LG4	0	1000000	396
LG4	1000000	2000000	259
LG4	2000000	3000000	235
LG4	3000000	4000000	338
LG4	4000000	5000000	374
LG4	5000000	6000000	227
LG4	6000000	7000000	383
LG4	7000000	8000000	360
LG4	8000000	9000000	338
LG4	9000000	10000000	217
LG4	10000000	11000000	665
LG4	11000000	12000000	568
LG4	12000000	13000000	348
LG4	13000000	14000000	469
LG4	14000000	15000000	525
LG4	15000000	16000000	676
LG4	16000000	17000000	1405
LG4	17000000	18000000	2082
LG4	18000000	19000000	0
LG4	19000000	20000000	0
LG4	20000000	21000000	319
LG4	21000000	22000000	67
LG4	22000000	23000000	282
LG4	23000000	24000000	37
LG4	24000000	25000000	62
LG4	25000000	26000000	27
LG4	26000000	27000000	79
LG4	27000000	28000000	8
LG4	28000000	29000000	85
LG4	29000000	30000000	39
LG4	30000000	31000000	45
LG4	31000000	32000000	90
LG4	32000000	33000000	7
LG4	33000000	34000000	86
LG4	34000000	35000000	107
LG4	35000000	36000000	141
LG4	36000000	37000000	17
LG4	37000000	38000000	4
LG4	38000000	39000000	130
LG4	39000000	40000000	638
LG4	40000000	41000000	1849
LG4	41000000	42000000	832
LG4	42000000	43000000	113
LG4	43000000	44000000	9
LG4	44000000	45000000	0
LG4	45000000	46000000	51
LG4	46000000	47000000	40
LG4	47000000	48000000	138
LG4	48000000	49000000	1724
LG4	49000000	50000000	1869
LG4	50000000	51000000	2557
LG4	51000000	52000000	2840
LG4	52000000	53000000	2466
LG4	53000000	54000000	4249
LG4	54000000	55000000	2756
LG4	55000000	56000000	3230
LG4	56000000	57000000	2402
LG4	57000000	58000000	1647
LG4	58000000	59000000	2891
LG4	59000000	60000000	2520
LG4	60000000	61000000	1929
LG4	61000000	62000000	2638
LG4	62000000	62935515	1284
LG5	0	1000000	5
LG5	1000000	2000000	24
LG5	2000000	3000000	0
LG5	3000000	4000000	716
LG5	4000000	5000000	459
LG5	5000000	6000000	1013
LG5	6000000	7000000	1505
LG5	7000000	8000000	750
LG5	8000000	9000000	930
LG5	9000000	10000000	810
LG5	10000000	11000000	1114
LG5	11000000	12000000	1597
LG5	12000000	13000000	1271
LG5	13000000	14000000	767
LG5	14000000	15000000	1560
LG5	15000000	16000000	1172
LG5	16000000	17000000	2545
LG5	17000000	18000000	2581
LG5	18000000	19000000	2466
LG5	19000000	20000000	2822
LG5	20000000	21000000	3312
LG5	21000000	22000000	3901
LG5	22000000	23000000	3504
LG5	23000000	24000000	3554
LG5	24000000	25000000	188
LG5	25000000	26000000	495
LG5	26000000	27000000	58
LG5	27000000	28000000	113
LG5	28000000	29000000	122
LG5	29000000	30000000	1678
LG5	30000000	31000000	2513
LG5	31000000	32000000	2312
LG5	32000000	33000000	1737
LG5	33000000	34000000	933
LG5	34000000	35000000	926
LG5	35000000	36000000	497
LG5	36000000	37000000	384
LG5	37000000	38000000	288
LG5	38000000	39000000	683
LG5	39000000	40000000	2328
LG5	40000000	41000000	4507
LG5	41000000	42000000	2535
LG5	42000000	43000000	96
LG5	43000000	44000000	112
LG5	44000000	45000000	40
LG5	45000000	46000000	45
LG5	46000000	47000000	10
LG5	47000000	48000000	28
LG5	48000000	49000000	6
LG5	49000000	50000000	294
LG5	50000000	51000000	149
LG5	51000000	52000000	121
LG5	52000000	53000000	164
LG5	53000000	54000000	44
LG5	54000000	55000000	151
LG5	55000000	56000000	45
LG5	56000000	57000000	78
LG5	57000000	58000000	59
LG5	58000000	59000000	369
LG5	59000000	60000000	230
LG5	60000000	61000000	222
LG5	61000000	62000000	177
LG5	62000000	63000000	105
LG5	63000000	64000000	202
LG5	64000000	65000000	69
LG5	65000000	66000000	137
LG5	66000000	67000000	33
LG5	67000000	68000000	16
LG5	68000000	69000000	495
LG5	69000000	70000000	274
LG5	70000000	71000000	61
LG5	71000000	72000000	31
LG5	72000000	73000000	111
LG5	73000000	74000000	6
LG5	74000000	75000000	335
LG5	75000000	76000000	71
LG5	76000000	77000000	101
LG5	77000000	78000000	354
LG5	78000000	79000000	483
LG5	79000000	80000000	472
LG5	80000000	81000000	237
LG5	81000000	82000000	352
LG5	82000000	83000000	664
LG5	83000000	84000000	181
LG5	84000000	85000000	383
LG5	85000000	85902554	119
LG6	0	1000000	1252
LG6	1000000	2000000	2030
LG6	2000000	3000000	1907
LG6	3000000	4000000	1909
LG6	4000000	5000000	1791
LG6	5000000	6000000	1021
LG6	6000000	7000000	1478
LG6	7000000	8000000	967
LG6	8000000	9000000	2027
LG6	9000000	10000000	2990
LG6	10000000	11000000	1789
LG6	11000000	12000000	1819
LG6	12000000	13000000	3233
LG6	13000000	14000000	1694
